"DATE","CPIUS","CPIEU","M2US","M2EU","IREU","IRUS"
2017-03-01,-0.491093862459165,-0.426205441749546,1.61988214776707,1.07001086615462,-1.10322668735863,-1.08794665133698
2017-04-01,-0.554822825050297,-0.179003706907505,0.806276632796105,0.589505738425144,-1.10484871106374,-1.05804228879309
2017-05-01,-0.669236098932458,-0.488005875460057,-1.79985373098829,-0.496339669067007,-1.10580284265497,-1.05532371038
2017-06-01,-0.75426429974959,-0.549806309170567,0.186448447958128,0.651622748265076,-1.10570742949585,-1.01998219100995
2017-07-01,-0.720980546874905,-0.549806309170567,0.233342787303914,-0.247871629707279,-1.10608908213235,-0.990077828466052
2017-08-01,-0.646658466804382,-0.426205441749546,0.430896464475594,0.1338474146316,-1.10432393868855,-0.98735925005297
2017-09-01,-0.543102248552122,-0.364405008039036,0.0991979223485169,-0.322612418966276,-1.10542119001848,-0.990077828466052
2017-10-01,-0.610675116548941,-0.488005875460057,0.0901234167780239,-0.36068413467461,-1.10585054923454,-0.990077828466052
2017-11-01,-0.553803760680822,-0.426205441749546,0.414889262102746,0.447037370695499,-1.10117530443747,-0.98735925005297
2017-12-01,-0.586738778534552,-0.549806309170567,0.824594734103038,0.491120409936714,-1.0978835504477,-0.949299152269832
2018-01-01,-0.600326556166256,-0.549806309170567,-0.916413977496435,-1.02413387525524,-1.10747257293964,-0.919394789725937
2018-02-01,-0.550558714997743,-0.673407176591588,-0.924417578682859,-0.802716791793585,-1.10856982426956,-0.916676211312855
2018-03-01,-0.498456133707608,-0.488005875460057,1.45389196823197,0.550832890363508,-1.10818817163307,-0.892209005595123
2018-04-01,-0.462163495424732,-0.611606742881077,0.409309286627724,-0.0140311442776247,-1.10904689006518,-0.843274594159659
